Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Yoga duration (ms),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020082291316,,,,75.0,81.0,71.0,,,,1,,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020082291316,,,,72.5,74.0,71.0,,,,1,,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020082291316,,,,76.25,78.0,73.0,,,,1,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020082291316,,,,80.0,84.0,75.0,,,,1,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020082291316,,,,80.0,81.0,79.0,,,,1,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020082291316,,,,83.5,91.0,80.0,,,,1,,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020082291316,,,,78.5,84.0,74.0,,,,1,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020082291316,,,,72.0,78.0,70.0,,,,1,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020082291316,,,,71.5,73.0,70.0,,,,1,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020082291316,,,,72.5,74.0,71.0,,,,1,,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020082291316,,,,68.75,71.0,68.0,,,,1,,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020082291316,,,,66.75,70.0,65.0,,,,1,,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020082291316,,,,66.75,70.0,64.0,,,,1,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020082291316,,,,68.5,70.0,68.0,,,,1,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020082291316,,,,78.5,87.0,68.0,,,,1,,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020082291316,,,,68.0,69.0,66.0,,,,1,,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020082291316,,,,65.5,68.0,61.0,,,,1,,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020082291316,,,,75.5,97.0,67.0,,,,1,,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020082291316,,,,67.75,70.0,63.0,,,,1,,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020082291316,,,,71.75,74.0,65.0,,,,1,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020082291316,,,,71.75,75.0,67.0,,,,1,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020082291316,,,,73.0,74.0,72.0,,,,1,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020082291316,,,,74.0,76.0,72.0,,,,1,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020082291316,,,,67.5,68.0,66.0,,,,1,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.51302025155412,,,,87.5,95.0,67.0,,,,217,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020349418094,,,,99.0,127.0,71.0,,,,342,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,6,48.18518110009199,0.0,,,87.0,87.0,87.0,,,,342,,,,,410000,
06:45:00.000+05:30,07:00:00.000+05:30,14,94.12412935657932,312.6092124814265,4.0,4,122.0,149.0,83.0,0.0,0.0,0.0,725,,,,,544000,262000
07:00:00.000+05:30,07:15:00.000+05:30,15,132.3922734026746,1073.848439821694,15.0,15,140.5,143.0,139.0,1.1931649446487427,1.1931649446487427,1.1931649446487427,1656,,,,,,900000
07:15:00.000+05:30,07:30:00.000+05:30,15,126.71248691880103,1049.19465881069,14.0,14,132.5,142.0,128.0,,,,1625,,,,,,857000
07:30:00.000+05:30,07:45:00.000+05:30,15,13.513021414623259,557.8390698239417,,,95.5,124.0,82.0,0.6198211312294006,0.6198211312294006,0.6198211312294006,1027,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,1,13.513019485257775,10.923108808341471,,,71.5,74.0,69.0,,,,348,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.513019446724124,,,,,,,,,,334,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.513019446724124,,,,77.5,83.0,73.0,,,,334,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.513019446724124,,,,76.25,78.0,73.0,,,,334,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,13,13.513020720005404,414.82464120586224,,,77.0,78.0,76.0,,,,807,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513020905901339,475.3880183223055,,,89.25,106.0,72.0,0.5282089114189148,0.5282089114189148,0.5282089114189148,875,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513020905901339,475.3880183223055,,,69.75,73.0,68.0,,,,875,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,4,13.513019982047794,109.3540340635892,,,72.25,93.0,65.0,,,,466,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.51301970604306,,,,65.5,66.0,65.0,,,,344,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.51301970604306,,,,70.5,76.0,66.0,,,,344,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.51301970604306,,,,79.25,89.0,70.0,,,,344,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,5,13.513019650996366,195.1916016315968,,,77.0,81.0,67.0,,,,592,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.5130195353674,605.2035741497127,,,74.5,75.0,73.0,,,,1114,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,15,13.5130195353674,605.2035741497127,,,69.0,72.0,64.0,0.6724483966827393,0.6724483966827393,0.6724483966827393,1114,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,15,13.5130195353674,605.2035741497127,,,79.5,94.0,68.0,,,,1114,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,15,13.51301951198597,518.1612795877719,,,72.5,77.0,71.0,,,,954,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513019460383385,326.05982223622016,,,73.5,77.0,67.0,,,,600,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513019460383385,326.05982223622016,,,75.5,78.0,72.0,0.3622887134552002,0.3622887134552002,0.3622887134552002,600,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513019460383385,326.05982223622016,,,71.75,88.0,65.0,,,,600,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513020441810184,905.2756251430236,12.0,12,74.75,84.0,65.0,,,,1487,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020617844601,1009.1671400911936,15.0,15,73.0,76.0,67.0,1.1212968826293945,1.1212968826293945,1.1212968826293945,1647,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020617844601,1009.1671400911936,15.0,15,71.5,85.0,63.0,,,,1647,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020703799627,827.8669008538327,11.0,11,83.5,93.0,78.0,,,,1365,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020967351572,271.97118585978916,,,81.0,88.0,78.0,,,,501,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020967351572,271.97118585978916,,,101.75,145.0,87.0,0.30219021439552307,0.30219021439552307,0.30219021439552307,501,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020967351572,271.97118585978916,,,86.25,94.0,73.0,,,,501,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020930152283,327.16890246690144,,,84.25,88.0,82.0,,,,592,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020567950905,864.6170265068712,,,77.5,79.0,76.0,,,,1482,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020567950905,864.6170265068712,,,89.5,96.0,82.0,0.9606856107711792,0.9606856107711792,0.9606856107711792,1482,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020567950905,864.6170265068712,,,95.0,103.0,85.0,,,,1482,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,14,13.513020562501513,785.3643084860813,,,93.0,97.0,83.0,,,,1370,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513020508500103,,,,81.5,91.0,75.0,,,,256,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513020508500103,,,,95.0,102.0,77.0,,,,256,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020508500103,,,,89.25,95.0,86.0,,,,256,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020508500103,,,,84.5,86.0,81.0,,,,256,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020508500103,,,,84.5,101.0,76.0,,,,256,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513020508500103,,,,83.5,91.0,71.0,,,,256,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,4,55.16290405439105,397.4885321100917,8.0,4,84.25,92.0,74.0,,,,783,,,,230000,,
17:15:00.000+05:30,17:30:00.000+05:30,15,176.4908256880734,1555.3899082568805,30.0,15,162.0,162.0,162.0,1.7282110452651978,1.7282110452651978,1.7282110452651978,2318,,,,900000,,
17:30:00.000+05:30,17:45:00.000+05:30,15,124.70010083223934,2535.9275409775255,30.0,15,161.25,162.0,159.0,5.1566643714904785,5.1566643714904785,5.1566643714904785,3497,,,,614000,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513020197686512,3801.731574748901,30.0,15,102.25,136.0,71.0,4.221377849578857,4.221377849578857,4.221377849578857,4940,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513020197686512,2428.92227612906,17.0,9,81.5,84.0,74.0,,,,3323,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513020197686512,817.818344866023,,,80.0,82.0,78.0,,,,1427,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513020197686512,817.818344866023,,,78.5,82.0,75.0,0.9086870551109314,0.9086870551109314,0.9086870551109314,1427,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513020197686512,817.818344866023,,,75.0,79.0,73.0,,,,1427,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513020197686512,947.471999522364,5.0,5,79.25,86.0,75.0,,,,1568,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513020197686512,1247.402189091118,15.0,15,84.5,89.0,79.0,,,,1897,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020197686512,1247.402189091118,15.0,15,72.25,75.0,68.0,1.3860024213790894,1.3860024213790894,1.3860024213790894,1897,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020197686512,1247.402189091118,15.0,15,80.75,93.0,74.0,,,,1897,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020197686512,1132.306884984643,11.0,11,87.75,95.0,80.0,,,,1772,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513020197686512,864.5820369183244,,,84.75,90.0,79.0,,,,1482,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020197686512,864.5820369183244,,,80.0,87.0,75.0,0.9606466293334961,0.9606466293334961,0.9606466293334961,1482,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020197686512,864.5820369183244,,,81.0,85.0,75.0,,,,1482,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513020197686512,1043.0263375321247,9.0,5,77.75,86.0,73.0,,,,1668,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513020197686512,1461.257114576875,30.0,15,97.75,107.0,86.0,,,,2103,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020197686512,1461.257114576875,30.0,15,83.25,90.0,78.0,1.6236190795898438,1.6236190795898438,1.6236190795898438,2103,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020197686512,1461.257114576875,30.0,15,81.25,91.0,76.0,,,,2103,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020197686512,1461.257114576875,30.0,15,84.25,90.0,77.0,,,,2103,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,5,13.513020197686512,414.2193070310744,8.0,4,80.5,84.0,74.0,,,,596,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513020197686512,,,,87.5,91.0,83.0,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513020197686512,,,,84.0,85.0,82.0,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513020197686512,,,,80.5,83.0,79.0,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020197686512,,,,83.0,85.0,82.0,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020197686512,,,,82.25,84.0,81.0,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020197686512,,,,83.0,84.0,82.0,,,,,,,,,,
